25-04-29 18:34:53.918 - INFO: img:171_01_D4_th.bmp - PSNR: 41.8372 dB; SSIM: 0.9730; LPIPS: 0.0249; DISTS: 0.0677
25-04-29 18:34:54.948 - INFO: img:179_01_D3_th.bmp - PSNR: 41.5604 dB; SSIM: 0.9740; LPIPS: 0.0233; DISTS: 0.0484
25-04-29 18:34:55.966 - INFO: img:180_01_D3_th.bmp - PSNR: 41.4304 dB; SSIM: 0.9740; LPIPS: 0.0185; DISTS: 0.0519
25-04-29 18:34:57.016 - INFO: img:197_01_D3_th.bmp - PSNR: 41.2017 dB; SSIM: 0.9752; LPIPS: 0.0202; DISTS: 0.0525
25-04-29 18:34:58.022 - INFO: img:201_01_D3_th.bmp - PSNR: 40.4630 dB; SSIM: 0.9700; LPIPS: 0.0325; DISTS: 0.0498
25-04-29 18:34:59.038 - INFO: img:202_01_D3_th.bmp - PSNR: 41.0349 dB; SSIM: 0.9725; LPIPS: 0.0412; DISTS: 0.0549
25-04-29 18:35:00.050 - INFO: img:202_01_D4_th.bmp - PSNR: 41.4094 dB; SSIM: 0.9741; LPIPS: 0.0215; DISTS: 0.0579
25-04-29 18:35:01.047 - INFO: img:216_01_D4_th.bmp - PSNR: 42.0903 dB; SSIM: 0.9694; LPIPS: 0.0356; DISTS: 0.0662
25-04-29 18:35:02.040 - INFO: img:219_01_D4_th.bmp - PSNR: 43.1198 dB; SSIM: 0.9756; LPIPS: 0.0230; DISTS: 0.0760
25-04-29 18:35:03.058 - INFO: img:220_01_D4_th.bmp - PSNR: 42.2671 dB; SSIM: 0.9731; LPIPS: 0.0202; DISTS: 0.0628
25-04-29 18:35:04.056 - INFO: img:221_01_D3_th.bmp - PSNR: 41.3314 dB; SSIM: 0.9722; LPIPS: 0.0316; DISTS: 0.0672
25-04-29 18:35:05.060 - INFO: img:237_01_D4_th.bmp - PSNR: 41.5713 dB; SSIM: 0.9713; LPIPS: 0.0299; DISTS: 0.0735
25-04-29 18:35:06.116 - INFO: img:238_01_D4_th.bmp - PSNR: 41.3984 dB; SSIM: 0.9733; LPIPS: 0.0193; DISTS: 0.0570
25-04-29 18:35:07.165 - INFO: img:240_01_D3_th.bmp - PSNR: 41.4134 dB; SSIM: 0.9729; LPIPS: 0.0303; DISTS: 0.0554
25-04-29 18:35:08.206 - INFO: img:241_01_D4_th.bmp - PSNR: 39.1146 dB; SSIM: 0.9744; LPIPS: 0.0211; DISTS: 0.0480
25-04-29 18:35:09.208 - INFO: img:251_01_D4_th.bmp - PSNR: 40.7943 dB; SSIM: 0.9748; LPIPS: 0.0161; DISTS: 0.0458
25-04-29 18:35:10.249 - INFO: img:254_01_D4_th.bmp - PSNR: 39.6660 dB; SSIM: 0.9665; LPIPS: 0.0418; DISTS: 0.0694
25-04-29 18:35:11.267 - INFO: img:257_01_D3_th.bmp - PSNR: 41.1053 dB; SSIM: 0.9713; LPIPS: 0.0286; DISTS: 0.0625
25-04-29 18:35:12.284 - INFO: img:263_01_D3_th.bmp - PSNR: 41.1492 dB; SSIM: 0.9692; LPIPS: 0.0247; DISTS: 0.0589
25-04-29 18:35:13.334 - INFO: img:267_01_D4_th.bmp - PSNR: 40.7726 dB; SSIM: 0.9672; LPIPS: 0.0451; DISTS: 0.0673
25-04-29 18:35:14.406 - INFO: img:276_01_D4_th.bmp - PSNR: 40.7003 dB; SSIM: 0.9680; LPIPS: 0.0349; DISTS: 0.0666
